time,S,E,I,R
18.8,0.95315,0.016338,0.01722,0.013292
18.9,0.952333,0.016614,0.017519,0.013535
19.0,0.951502,0.016894,0.017822,0.013781
19.1,0.950658,0.017179,0.018131,0.014032
19.2,0.9498,0.017468,0.018445,0.014287
19.3,0.948928,0.017762,0.018763,0.014547
19.4,0.948042,0.01806,0.019087,0.014811
19.5,0.947141,0.018363,0.019417,0.01508
19.6,0.946226,0.01867,0.019751,0.015353
19.7,0.945295,0.018982,0.020092,0.015631
19.8,0.94435,0.019299,0.020437,0.015914
19.9,0.943389,0.019621,0.020789,0.016201
20.0,0.942413,0.019947,0.021146,0.016494
20.1,0.941421,0.020279,0.021509,0.016791
20.2,0.940413,0.020615,0.021877,0.017094
20.3,0.939389,0.020957,0.022252,0.017402
20.4,0.938349,0.021304,0.022633,0.017715
20.5,0.937292,0.021655,0.023019,0.018033
20.6,0.936218,0.022012,0.023412,0.018357
20.7,0.935127,0.022374,0.023812,0.018687
20.8,0.934019,0.022742,0.024217,0.019022
20.9,0.932893,0.023115,0.024629,0.019362
21.0,0.93175,0.023493,0.025048,0.019709
21.1,0.930588,0.023877,0.025473,0.020061
21.2,0.929408,0.024266,0.025905,0.02042
21.3,0.92821,0.024661,0.026344,0.020784
21.4,0.926993,0.025062,0.02679,0.021155
21.5,0.925757,0.025468,0.027243,0.021532
21.6,0.924502,0.02588,0.027702,0.021915
21.7,0.923228,0.026298,0.028169,0.022305
21.8,0.921934,0.026722,0.028643,0.022701
21.9,0.920619,0.027152,0.029125,0.023104
22.0,0.919285,0.027587,0.029614,0.023514
22.1,0.91793,0.028029,0.03011,0.023931
22.2,0.916555,0.028476,0.030615,0.024354
22.3,0.915159,0.02893,0.031126,0.024785
22.4,0.913741,0.02939,0.031646,0.025223
22.5,0.912302,0.029856,0.032174,0.025668
22.6,0.910842,0.030329,0.032709,0.02612
22.7,0.909359,0.030807,0.033253,0.026581
22.8,0.907854,0.031292,0.033805,0.027048
22.9,0.906327,0.031784,0.034365,0.027524
23.0,0.904778,0.032282,0.034934,0.028007
23.1,0.903205,0.032786,0.035511,0.028499
23.2,0.901609,0.033297,0.036096,0.028998
23.3,0.89999,0.033814,0.03669,0.029506
23.4,0.898347,0.034338,0.037293,0.030022
23.5,0.89668,0.034868,0.037905,0.030546
23.6,0.894989,0.035406,0.038526,0.03108
23.7,0.893273,0.035949,0.039156,0.031621
23.8,0.891533,0.0365,0.039795,0.032172
23.9,0.889768,0.037057,0.040443,0.032732
24.0,0.887978,0.037621,0.0411,0.033301
24.1,0.886162,0.038192,0.041767,0.033879
24.2,0.884321,0.03877,0.042444,0.034466
24.3,0.882454,0.039354,0.04313,0.035063
24.4,0.88056,0.039945,0.043825,0.035669
24.5,0.87864,0.040543,0.044531,0.036286
24.6,0.876694,0.041148,0.045246,0.036912
24.7,0.874721,0.04176,0.045971,0.037548
24.8,0.87272,0.042378,0.046706,0.038195
24.9,0.870693,0.043004,0.047452,0.038851
25.0,0.868638,0.043636,0.048207,0.039519
25.1,0.866555,0.044275,0.048973,0.040197
25.2,0.864444,0.044921,0.04975,0.040885
25.3,0.862305,0.045574,0.050536,0.041585
25.4,0.860137,0.046234,0.051333,0.042295
25.5,0.857941,0.046901,0.052141,0.043017
25.6,0.855716,0.047574,0.05296,0.04375
25.7,0.853462,0.048254,0.053789,0.044495
25.8,0.851179,0.048941,0.054629,0.045251
25.9,0.848867,0.049635,0.05548,0.046019
26.0,0.846525,0.050335,0.056342,0.046799
26.1,0.844153,0.051042,0.057215,0.047591
26.2,0.841751,0.051755,0.058099,0.048395
26.3,0.839319,0.052475,0.058994,0.049212
26.4,0.836856,0.053202,0.0599,0.050041
26.5,0.834364,0.053935,0.060818,0.050883
26.6,0.831841,0.054674,0.061747,0.051738
26.7,0.829287,0.05542,0.062687,0.052606
26.8,0.826702,0.056172,0.063639,0.053487
26.9,0.824086,0.05693,0.064603,0.054382
27.0,0.821439,0.057694,0.065577,0.05529
27.1,0.81876,0.058465,0.066564,0.056211
27.2,0.816051,0.059241,0.067562,0.057147
27.3,0.81331,0.060023,0.068571,0.058096
27.4,0.810537,0.06081,0.069592,0.05906
27.5,0.807733,0.061604,0.070625,0.060038
27.6,0.804897,0.062403,0.07167,0.06103
27.7,0.80203,0.063207,0.072726,0.062038
27.8,0.79913,0.064016,0.073794,0.06306
27.9,0.796199,0.064831,0.074873,0.064096
28.0,0.793236,0.065651,0.075965,0.065148
28.1,0.790241,0.066475,0.077068,0.066216
28.2,0.787214,0.067305,0.078183,0.067299
28.3,0.784155,0.068138,0.07931,0.068397
28.4,0.781064,0.068977,0.080448,0.069511
28.5,0.777941,0.069819,0.081598,0.070642
28.6,0.774787,0.070666,0.082759,0.071788
28.7,0.7716,0.071516,0.083933,0.072951
28.8,0.768382,0.072371,0.085117,0.07413
28.9,0.765133,0.073228,0.086314,0.075325
29.0,0.761851,0.074089,0.087522,0.076538
29.1,0.758538,0.074954,0.088741,0.077767
29.2,0.755194,0.075821,0.089972,0.079013
29.3,0.751818,0.076691,0.091214,0.080277
29.4,0.748411,0.077563,0.092467,0.081558
29.5,0.744973,0.078438,0.093732,0.082857
29.6,0.741505,0.079315,0.095007,0.084173
29.7,0.738005,0.080193,0.096294,0.085507
29.8,0.734476,0.081074,0.097591,0.086859
29.9,0.730915,0.081955,0.0989,0.08823
30.0,0.727325,0.082838,0.100219,0.089619
30.1,0.723705,0.083721,0.101548,0.091026
30.2,0.720056,0.084605,0.102888,0.092451
30.3,0.716377,0.085489,0.104239,0.093896
30.4,0.712669,0.086373,0.105599,0.095359
30.5,0.708932,0.087257,0.10697,0.096842
30.6,0.705167,0.08814,0.10835,0.098343
30.7,0.701373,0.089022,0.10974,0.099864
30.8,0.697552,0.089903,0.11114,0.101405
30.9,0.693704,0.090783,0.112549,0.102965
31.0,0.689828,0.09166,0.113967,0.104544
31.1,0.685926,0.092536,0.115394,0.106144
31.2,0.681998,0.093409,0.11683,0.107763
31.3,0.678043,0.094279,0.118275,0.109403
31.4,0.674063,0.095146,0.119728,0.111062
31.5,0.670059,0.09601,0.121189,0.112742
31.6,0.666029,0.09687,0.122658,0.114443
31.7,0.661976,0.097726,0.124135,0.116163
31.8,0.657899,0.098577,0.125619,0.117905
31.9,0.653799,0.099423,0.12711,0.119667
32.0,0.649677,0.100264,0.128609,0.12145
32.1,0.645532,0.1011,0.130114,0.123254
32.2,0.641366,0.101929,0.131625,0.125079
32.3,0.63718,0.102753,0.133142,0.126925
32.4,0.632973,0.103569,0.134665,0.128793
32.5,0.628746,0.104379,0.136194,0.130681
32.6,0.6245,0.105181,0.137727,0.132591
32.7,0.620236,0.105976,0.139266,0.134522
32.8,0.615954,0.106762,0.140809,0.136475
32.9,0.611655,0.10754,0.142356,0.138449
33.0,0.607339,0.108309,0.143907,0.140445
33.1,0.603008,0.109069,0.145462,0.142462
33.2,0.598661,0.109819,0.147019,0.144501
33.3,0.5943,0.110559,0.14858,0.146562
33.4,0.589925,0.111289,0.150142,0.148644
33.5,0.585537,0.112008,0.151707,0.150748
33.6,0.581137,0.112716,0.153273,0.152874
33.7,0.576725,0.113412,0.154841,0.155022
33.8,0.572302,0.114097,0.156409,0.157192
33.9,0.56787,0.114769,0.157978,0.159383
34.0,0.563428,0.115429,0.159547,0.161596
34.1,0.558978,0.116076,0.161115,0.163831
34.2,0.554519,0.11671,0.162683,0.166088
34.3,0.550054,0.11733,0.164249,0.168366
34.4,0.545583,0.117936,0.165814,0.170667
34.5,0.541107,0.118528,0.167376,0.172989
34.6,0.536626,0.119106,0.168936,0.175332
34.7,0.532141,0.119668,0.170493,0.177698
34.8,0.527653,0.120216,0.172046,0.180085
34.9,0.523164,0.120748,0.173596,0.182493
35.0,0.518673,0.121264,0.175141,0.184923
35.1,0.514181,0.121764,0.176681,0.187374
35.2,0.50969,0.122247,0.178215,0.189847
35.3,0.505201,0.122714,0.179744,0.192341
35.4,0.500713,0.123164,0.181267,0.194856
35.5,0.496228,0.123597,0.182783,0.197392
35.6,0.491747,0.124012,0.184292,0.199949
35.7,0.487271,0.124409,0.185793,0.202527
35.8,0.4828,0.124789,0.187286,0.205126
35.9,0.478335,0.12515,0.18877,0.207745
36.0,0.473877,0.125493,0.190245,0.210385
36.1,0.469427,0.125818,0.19171,0.213045
36.2,0.464986,0.126124,0.193165,0.215726
36.3,0.460554,0.12641,0.19461,0.218426
36.4,0.456132,0.126678,0.196043,0.221146
36.5,0.451722,0.126927,0.197465,0.223886
36.6,0.447323,0.127156,0.198875,0.226646
36.7,0.442937,0.127365,0.200273,0.229425
36.8,0.438565,0.127555,0.201657,0.232223
